feature_id_base,feature_id_ft,cosine_sim,freq_base,freq_ft,freq_shift,category
2929,1743,0.99900913,0.05286471,0.07813006,0.025265347,stable
2930,5008,0.16915473,5.110994e-05,0.0,-5.110994e-05,new_dead
2931,5436,0.9559326,0.2811728,0.19236077,-0.08881204,stable
2932,2842,0.14110631,0.0,1.7036646e-05,1.7036646e-05,new_dead
2933,1241,0.1544761,1.7036646e-05,0.0,-1.7036646e-05,new_dead
2934,2531,0.9986248,0.020682488,0.021006184,0.00032369606,stable
2935,2944,0.20455667,0.00086886896,6.814658e-05,-0.0008007224,new_dead
2936,5984,0.88172114,0.16241035,0.10670051,-0.05570984,drifted
2937,733,0.9909804,0.7220301,0.8162768,0.094246686,stable
2938,1564,0.29401445,0.00023851304,0.014498185,0.014259673,new_dead
2939,5964,0.19706967,1.7036646e-05,1.7036646e-05,0.0,new_dead
2940,4758,0.99922055,0.039150212,0.061229706,0.022079494,stable
2941,2423,0.18192174,3.407329e-05,0.05342692,0.05339285,new_dead
2942,2575,0.19273484,3.407329e-05,3.407329e-05,0.0,new_dead
2943,3663,0.9609643,0.43177676,0.2518868,-0.17988995,stable
2944,5587,0.16234185,3.407329e-05,0.21062405,0.21058998,new_dead
2945,2693,0.99914867,0.04219977,0.05496022,0.012760449,stable
2946,2270,0.967343,0.04134794,0.06247338,0.02112544,stable
2947,3120,0.29780757,0.00035776958,0.019762509,0.01940474,new_dead
2948,3355,0.1618784,0.0,1.7036646e-05,1.7036646e-05,new_dead
2949,2077,0.99903566,0.03627102,0.061127484,0.024856463,stable
2950,2976,0.9253199,0.012521935,0.016218888,0.003696953,stable
2951,2856,0.9570273,0.44273132,0.44576383,0.0030325055,stable
2952,4758,0.99917287,0.030683,0.061229706,0.030546706,stable
2953,4509,0.9919884,0.5235872,0.5979522,0.07436496,stable
2954,2367,0.9989353,0.019796582,0.031773344,0.011976762,stable
2955,5725,0.30406934,0.0001533298,0.0009370155,0.0007836857,new_dead
2956,4121,0.9831567,0.44227132,0.3794402,-0.06283113,stable
2957,2014,0.16978955,1.7036646e-05,0.026730496,0.02671346,new_dead
2958,1651,0.22341195,3.407329e-05,0.022488372,0.022454299,new_dead
2959,1112,0.9990282,0.04824778,0.05814607,0.00989829,stable
2960,2670,0.9595221,0.02163654,0.02412389,0.0024873503,stable
2961,436,0.25816804,6.814658e-05,0.012538971,0.012470825,new_dead
2962,4109,0.8897246,0.03301702,0.030768182,-0.0022488385,drifted
2963,636,0.20634618,0.0,5.110994e-05,5.110994e-05,new_dead
2964,1883,0.9988415,0.060923044,0.0641089,0.003185857,stable
2965,4269,0.9990892,0.02971191,0.07429681,0.0445849,stable
2966,5115,0.94891834,0.049747005,0.028348979,-0.021398026,stable
2967,5961,0.99900925,0.0351466,0.051126976,0.015980374,stable
2968,5479,0.20257714,1.7036646e-05,0.0471404,0.047123365,new_dead
2969,906,0.19459143,5.110994e-05,0.17597151,0.1759204,new_dead
2970,1940,0.22035347,0.00010221988,0.19914135,0.19903913,new_dead
2971,5298,0.29625767,3.407329e-05,0.026832717,0.026798643,new_dead
2972,2144,0.4041326,6.814658e-05,0.01899586,0.018927714,new_dead
2973,3376,0.27097863,0.00020443976,0.11400923,0.113804795,new_dead
2974,5326,0.99072653,0.67855257,0.82338107,0.1448285,stable
2975,3758,0.17392439,0.0001533298,0.04424417,0.04409084,new_dead
2976,4449,0.17818728,6.814658e-05,0.0053154337,0.005247287,new_dead
2977,4758,0.9992042,0.024464624,0.061229706,0.036765084,stable
2978,4758,0.9992149,0.027497146,0.061229706,0.03373256,stable
2979,3785,0.99902695,0.05085439,0.07695453,0.02610014,stable
2980,2923,0.22501653,5.110994e-05,0.034601428,0.034550317,new_dead
2981,4218,0.9988145,0.024260184,0.031211136,0.006950952,stable
2982,4696,0.3084184,8.518323e-05,0.03047856,0.030393377,new_dead
2983,5134,0.9573833,0.027871953,0.02412389,-0.003748063,stable
2984,4503,0.98385835,0.02499276,0.027394926,0.002402166,stable
2985,1883,0.99869496,0.07020802,0.0641089,-0.00609912,stable
2986,2434,0.34833443,0.0001874031,0.036032505,0.0358451,new_dead
2987,5012,0.99840647,0.040666472,0.038792443,-0.0018740296,stable
2988,6003,0.16508669,0.0,8.518323e-05,8.518323e-05,new_dead
2989,1972,0.9989065,0.058776427,0.07894782,0.020171393,stable
2990,3531,0.99909943,0.027156413,0.06339336,0.03623695,stable
2991,5012,0.9983527,0.04018945,0.038792443,-0.0013970062,stable
2992,2484,0.94811,0.04622042,0.052541018,0.0063205957,stable
2993,4758,0.99913955,0.028536381,0.061229706,0.032693326,stable
2994,649,0.274886,0.0,0.015929263,0.015929263,new_dead
2995,1527,0.9988994,0.018621054,0.023357242,0.004736189,stable
2996,5984,0.17949425,0.00010221988,0.10670051,0.10659829,new_dead
2997,1796,0.29738647,0.0,0.060940083,0.060940083,new_dead
2998,2227,0.26998192,0.00017036646,0.028723786,0.028553419,new_dead
2999,412,0.24535987,0.0,0.028110465,0.028110465,new_dead
3000,6013,0.1947229,6.814658e-05,0.016338143,0.016269997,new_dead
3001,2719,0.15564513,1.7036646e-05,0.014021159,0.0140041225,new_dead
3002,4262,0.99226904,0.67858666,0.7702097,0.09162307,stable
3003,4759,0.99887305,0.030700035,0.039729457,0.009029422,stable
3004,684,0.21993789,0.00010221988,0.03829838,0.03819616,new_dead
3005,548,0.16466193,3.407329e-05,0.08230404,0.08226997,new_dead
3006,1220,0.23587273,3.407329e-05,0.013748573,0.0137145,new_dead
3007,4758,0.99914867,0.024209073,0.061229706,0.03702063,stable
3008,3512,0.9838087,0.47787791,0.52265024,0.044772327,stable
3009,906,0.1994419,1.7036646e-05,0.17597151,0.17595448,new_dead
3010,2728,0.20761257,3.407329e-05,0.020154351,0.020120278,new_dead
3011,2798,0.17126173,0.0,0.00028962299,0.00028962299,new_dead
3012,5772,0.98562145,0.55052215,0.61311483,0.062592685,stable
3013,5875,0.21987154,8.518323e-05,0.056544628,0.056459446,new_dead
3014,2725,0.9989972,0.02199431,0.03930354,0.017309232,stable
3015,1390,0.93540287,0.17462562,0.16024669,-0.014378935,stable
3016,45,0.25005695,1.7036646e-05,0.0033902924,0.0033732557,new_dead
3017,604,0.16512454,0.0,5.110994e-05,5.110994e-05,new_dead
3018,3524,0.2520535,5.110994e-05,0.2510009,0.2509498,new_dead
3019,1618,0.14994387,1.7036646e-05,0.010153841,0.010136805,new_dead
3020,1179,0.16027899,0.00011925652,6.814658e-05,-5.1109935e-05,new_dead
3021,770,0.96034586,0.081792936,0.0708043,-0.010988638,stable
3022,1101,0.24482322,0.00011925652,0.04880999,0.048690733,new_dead
3023,2380,0.8953038,0.24767876,0.14631072,-0.10136804,drifted
3024,4405,0.18681292,0.0,6.814658e-05,6.814658e-05,new_dead
3025,844,0.34007484,0.0,0.013799683,0.013799683,new_dead
3026,1296,0.17928639,0.00010221988,0.048673697,0.04857148,new_dead
3027,2846,0.19206853,0.00011925652,1.7036646e-05,-0.00010221987,new_dead
3028,1125,0.9934436,0.6219909,0.7617936,0.1398027,stable
3029,5994,0.28374362,0.0,0.019489923,0.019489923,new_dead
3030,5101,0.20184885,0.00011925652,0.026270509,0.026151253,new_dead
3031,3845,0.19801211,1.7036646e-05,0.083258085,0.083241045,new_dead
3032,4320,0.9988341,0.018604018,0.023544645,0.004940627,stable
3033,1294,0.19676225,0.00011925652,0.0001874031,6.814658e-05,new_dead
3034,5679,0.22264928,1.7036646e-05,0.11452033,0.114503294,new_dead
3035,3619,0.21739465,3.407329e-05,0.014992248,0.014958175,new_dead
3036,4758,0.99916315,0.025384603,0.061229706,0.0358451,stable
3037,5629,0.2268385,0.00020443976,0.033851814,0.033647373,new_dead
3038,4293,0.23414294,0.0,0.012334531,0.012334531,new_dead
3039,4758,0.99916774,0.024652027,0.061229706,0.03657768,stable
3040,5827,0.19259878,0.0,0.0071894648,0.0071894648,new_dead
3041,2313,0.9920793,0.68509465,0.82869655,0.1436019,stable
3042,4304,0.16815834,1.7036646e-05,0.0094894115,0.009472375,new_dead
3043,3924,0.20973438,3.407329e-05,5.110994e-05,1.7036647e-05,new_dead
3044,5301,0.9794131,0.40034413,0.3783839,-0.021960229,stable
3045,2322,0.2026098,0.00010221988,0.10138508,0.10128286,new_dead
3046,1271,0.18686035,0.0,0.018604018,0.018604018,new_dead
3047,5117,0.13568792,0.0,0.0,0.0,new_dead
3048,4506,0.9989932,0.10066954,0.119903915,0.019234374,stable
3049,4122,0.26558855,1.7036646e-05,0.029490434,0.029473398,new_dead
3050,4074,0.18685961,3.407329e-05,1.7036646e-05,-1.7036646e-05,new_dead
3051,21,0.22723022,5.110994e-05,0.047958158,0.047907047,new_dead
3052,3927,0.8832606,0.04138201,0.024703136,-0.016678875,drifted
3053,390,0.96468824,0.019881766,0.01945585,-0.00042591617,stable
3054,5422,0.9519501,0.19154301,0.34197658,0.15043357,stable
3055,5669,0.85942376,0.025384603,0.0151966885,-0.010187915,drifted
3056,5802,0.24088605,0.00011925652,0.011891578,0.011772322,new_dead
3057,3826,0.22375126,5.110994e-05,0.050769206,0.050718095,new_dead
3058,2979,0.13872747,0.0,3.407329e-05,3.407329e-05,new_dead
3059,1399,0.1786555,8.518323e-05,8.518323e-05,0.0,new_dead
3060,2367,0.99885505,0.021602467,0.031773344,0.010170877,stable
3061,1175,0.1642259,5.110994e-05,0.0910268,0.09097569,new_dead
3062,1488,0.1811618,3.407329e-05,5.110994e-05,1.7036647e-05,new_dead
3063,821,0.24438165,3.407329e-05,0.0052302503,0.005196177,new_dead
3064,3780,0.9989572,0.023118729,0.05375062,0.03063189,stable
3065,1940,0.20922287,5.110994e-05,0.19914135,0.19909024,new_dead
3066,946,0.41659206,6.814658e-05,0.048724808,0.04865666,new_dead
3067,2785,0.9598266,0.51249635,0.55346954,0.040973186,stable
3068,6081,0.15545473,5.110994e-05,0.0075983442,0.007547234,new_dead
3069,231,0.20079802,0.0,8.518323e-05,8.518323e-05,new_dead
3070,3234,0.9594212,0.25916144,0.23246503,-0.026696414,stable
3071,5012,0.9983941,0.04342641,0.038792443,-0.004633967,stable
3072,8,0.9989964,0.049287017,0.06254153,0.013254512,stable
3073,569,0.99404955,0.68649167,0.7857812,0.09928954,stable
3074,4092,0.23375434,0.0001533298,0.11676917,0.11661584,new_dead
3075,4261,0.9636747,0.033255532,0.051740292,0.01848476,stable
3076,4758,0.99922764,0.032182224,0.061229706,0.029047482,stable
3077,2320,0.26811913,8.518323e-05,0.09659778,0.0965126,new_dead
3078,844,0.43459487,5.110994e-05,0.013799683,0.013748573,new_dead
3079,4249,0.97397107,0.5103157,0.6030121,0.09269637,stable
3080,1659,0.9988533,0.022420226,0.022215785,-0.0002044402,stable
3081,2414,0.99309665,0.53462696,0.621105,0.086478055,stable
3082,5185,0.9989891,0.06216672,0.07727823,0.015111506,stable
3083,3797,0.98779035,0.6761845,0.7284529,0.052268445,stable
3084,3480,0.21629989,0.0,0.03357923,0.03357923,new_dead
3085,655,0.29483807,1.7036646e-05,0.023715012,0.023697976,new_dead
3086,2617,0.18814084,0.00011925652,0.07969743,0.079578176,new_dead
3087,2302,0.19802871,6.814658e-05,0.028348979,0.028280832,new_dead
3088,2434,0.28002983,1.7036646e-05,0.036032505,0.03601547,new_dead
3089,2302,0.21550252,0.0,0.028348979,0.028348979,new_dead
3090,2541,0.9836854,0.51229197,0.5400276,0.02773565,stable
3091,1203,0.98781526,0.6794555,0.7850827,0.10562718,stable
3092,5060,0.26310787,8.518323e-05,0.11709287,0.11700769,new_dead
3093,4146,0.98175275,0.44479275,0.5816141,0.13682133,stable
3094,5762,0.3855127,0.0,0.022692813,0.022692813,new_dead
3095,1723,0.99882853,0.05375062,0.06695402,0.013203397,stable
3096,5131,0.1719126,5.110994e-05,0.00010221988,5.110994e-05,new_dead
3097,1346,0.16847746,0.0,0.0001533298,0.0001533298,new_dead
3098,116,0.15118563,0.0,1.7036646e-05,1.7036646e-05,new_dead
3099,2238,0.988407,0.44070396,0.45228887,0.011584908,stable
3100,4675,0.1503002,0.0,8.518323e-05,8.518323e-05,new_dead
3101,1284,0.93607014,0.24171594,0.20277016,-0.03894578,stable
3102,3368,0.9859167,0.6703409,0.712234,0.041893125,stable
3103,472,0.9985657,0.023442425,0.026151251,0.0027088262,stable
3104,732,0.29679027,0.0,0.003901392,0.003901392,new_dead
3105,3512,0.98726314,0.48481184,0.52265024,0.0378384,stable
3106,3766,0.98538166,0.3852156,0.47154027,0.08632466,stable
3107,2304,0.99281925,0.665741,0.8184916,0.15275055,stable
3108,4758,0.9991894,0.04296642,0.061229706,0.018263284,stable
3109,2053,0.8706875,0.09337786,0.1374687,0.044090837,drifted
3110,3480,0.17953348,0.0,0.03357923,0.03357923,new_dead
3111,672,0.20259,0.0,0.011090856,0.011090856,new_dead
3112,5436,0.20702517,1.7036646e-05,0.19236077,0.19234374,new_dead
3113,1300,0.20655786,3.407329e-05,3.407329e-05,0.0,new_dead
3114,1972,0.9989251,0.09572891,0.07894782,-0.016781092,stable
3115,4664,0.99911445,0.026457911,0.0476515,0.021193588,stable
3116,4525,0.9958974,0.13412951,0.12494676,-0.009182751,stable
3117,5436,0.24870655,0.00017036646,0.19236077,0.19219041,new_dead
3118,5913,0.16794936,0.00025554968,3.407329e-05,-0.00022147638,new_dead
3119,2856,0.9341136,0.3972094,0.44576383,0.04855442,stable
3120,2876,0.9990293,0.036543604,0.056714993,0.020171389,stable
3121,2389,0.17952529,3.407329e-05,3.407329e-05,0.0,new_dead
3122,1905,0.9895563,0.6756904,0.7737022,0.09801179,stable
3123,4758,0.99914837,0.025606079,0.061229706,0.035623625,stable
3124,1148,0.99888957,0.024345366,0.03281258,0.008467214,stable
3125,5116,0.9990614,0.03991686,0.07124725,0.031330388,stable
3126,3408,0.9298084,0.3445832,0.35926878,0.014685571,stable
3127,2882,0.3368764,0.00013629317,0.020171389,0.020035096,new_dead
3128,655,0.5219902,5.110994e-05,0.023715012,0.023663903,drifted
3129,3958,0.9724673,0.08620543,0.06029269,-0.02591274,stable
3130,4664,0.9991053,0.030870402,0.0476515,0.016781097,stable
3131,6074,0.9685582,0.04891221,0.03998501,-0.0089272,stable
3132,5123,0.22768721,5.110994e-05,0.00068146584,0.0006303559,new_dead
3133,4632,0.1525115,0.0,0.00010221988,0.00010221988,new_dead
3134,231,0.16199937,3.407329e-05,8.518323e-05,5.110994e-05,new_dead
3135,4462,0.99302524,0.7037668,0.8064467,0.10267985,stable
3136,5517,0.9866391,0.43056715,0.46160793,0.031040788,stable
3137,693,0.96367496,0.05952604,0.04635671,-0.01316933,stable
3138,2976,0.9292678,0.018280322,0.016218888,-0.002061434,stable
3139,2617,0.17485563,0.00013629317,0.07969743,0.07956114,new_dead
3140,5075,0.14698474,6.814658e-05,1.7036646e-05,-5.1109935e-05,new_dead
3141,4758,0.9991453,0.023715012,0.061229706,0.037514694,stable
3142,3450,0.19895671,0.0,0.00010221988,0.00010221988,new_dead
3143,390,0.23424509,8.518323e-05,0.01945585,0.019370668,new_dead
3144,1874,0.99882466,0.048281856,0.056289077,0.008007221,stable
3145,3205,0.19634755,1.7036646e-05,0.022743922,0.022726886,new_dead
3146,1527,0.9988712,0.02219875,0.023357242,0.0011584926,stable
3147,5338,0.9900524,0.6639692,0.7769903,0.113021076,stable
3148,2077,0.9990199,0.043341227,0.061127484,0.017786257,stable
3149,71,0.2200204,0.0001874031,0.06668143,0.066494025,new_dead
3150,4766,0.14016257,6.814658e-05,0.0,-6.814658e-05,new_dead
3151,3334,0.99206114,0.64677924,0.7491524,0.10237318,stable
3152,2444,0.99876446,0.07627306,0.056714993,-0.019558068,stable
3153,4968,0.98156077,0.64333785,0.71894646,0.07560861,stable
3154,2686,0.6209037,0.00023851304,0.023783157,0.023544643,drifted
3155,1759,0.9878515,0.6756563,0.7738215,0.098165154,stable
3156,5587,0.93976116,0.26858273,0.21062405,-0.057958677,stable
3157,3027,0.99215233,0.4279776,0.5326848,0.10470721,stable
3158,5185,0.9989766,0.0610423,0.07727823,0.016235925,stable
3159,2061,0.18848175,5.110994e-05,0.04219977,0.04214866,new_dead
3160,1723,0.9988434,0.053597286,0.06695402,0.01335673,stable
3161,2614,0.22996661,1.7036646e-05,0.0001533298,0.00013629317,new_dead
3162,2373,0.99838316,0.046237458,0.04753224,0.0012947842,stable
3163,1160,0.20763284,0.0,0.012521935,0.012521935,new_dead
3164,3391,0.99461323,0.5007241,0.62028724,0.11956316,stable
3165,1380,0.98820066,0.49477828,0.6855205,0.19074225,stable
3166,5603,0.16128987,5.110994e-05,0.00034073292,0.00028962299,new_dead
3167,4320,0.9988045,0.022675775,0.023544645,0.00086886995,stable
3168,2670,0.9530479,0.023749085,0.02412389,0.00037480518,stable
3169,2130,0.19633383,0.00011925652,0.05155289,0.051433634,new_dead
3170,5183,0.8255851,0.16563027,0.11010784,-0.055522427,drifted
3171,4659,0.90185374,0.08276402,0.042421248,-0.040342774,stable
3172,472,0.99863327,0.020921001,0.026151251,0.00523025,stable
3173,3841,0.97364706,0.5155289,0.59503895,0.07951003,stable
3174,5486,0.16831337,0.0,0.005673203,0.005673203,new_dead
3175,3863,0.98940945,0.60532904,0.69363,0.08830094,stable
3176,381,0.97076607,0.47576538,0.44010767,-0.035657704,stable
3177,2114,0.98148245,0.58229554,0.6501525,0.06785697,stable
3178,206,0.15725957,0.0001533298,0.00010221988,-5.1109928e-05,new_dead
3179,2354,0.20488393,5.110994e-05,0.041518304,0.041467194,new_dead
3180,5023,0.173655,5.110994e-05,0.030904476,0.030853366,new_dead
3181,2330,0.9739562,0.012981924,0.012436751,-0.00054517295,stable
3182,3460,0.17108205,1.7036646e-05,1.7036646e-05,0.0,new_dead
3183,1493,0.99589545,0.42053255,0.43549073,0.014958173,stable
3184,4641,0.9881108,0.62604564,0.7147214,0.08867574,stable
3185,3619,0.20440271,3.407329e-05,0.014992248,0.014958175,new_dead
3186,344,0.96955466,0.55912566,0.5688536,0.009727955,stable
3187,2723,0.9990084,0.034465134,0.05501133,0.020546194,stable
3188,3755,0.98923165,0.7341261,0.81728196,0.08315587,stable
3189,2617,0.19423571,6.814658e-05,0.07969743,0.07962929,new_dead
3190,71,0.24244359,3.407329e-05,0.06668143,0.06664736,new_dead
3191,4664,0.9991444,0.030853366,0.0476515,0.016798133,stable
3192,2723,0.998964,0.04017241,0.05501133,0.014838919,stable
3193,2947,0.95241356,0.021875054,0.01361228,-0.008262774,stable
3194,71,0.21229753,5.110994e-05,0.06668143,0.06663032,new_dead
3195,677,0.9921335,0.5967256,0.74237186,0.14564627,stable
3196,4266,0.99833083,0.122936435,0.10020955,-0.022726886,stable
3197,4312,0.99067557,0.5185614,0.6379883,0.119426906,stable
3198,1694,0.21021056,6.814658e-05,5.110994e-05,-1.7036644e-05,new_dead
3199,548,0.9354726,0.08964683,0.08230404,-0.007342793,stable
3200,4758,0.99913,0.04351159,0.061229706,0.017718114,stable
3201,5080,0.9908638,0.72233677,0.8519345,0.12959772,stable
3202,3635,0.1629732,8.518323e-05,6.814658e-05,-1.7036647e-05,new_dead
3203,2976,0.9133065,0.020358792,0.016218888,-0.004139904,stable
3204,4225,0.96482676,0.44431573,0.43552482,-0.00879091,stable
3205,2976,0.26931298,0.0,0.016218888,0.016218888,new_dead
3206,472,0.9985333,0.023544645,0.026151251,0.002606606,stable
3207,1468,0.9882704,0.63553506,0.7532753,0.117740214,stable
3208,2670,0.23779222,5.110994e-05,0.02412389,0.024072781,new_dead
3209,2856,0.94657815,0.40864098,0.44576383,0.037122846,stable
3210,2876,0.9989864,0.03504438,0.056714993,0.021670613,stable
3211,2077,0.9990133,0.038622078,0.061127484,0.022505406,stable
3212,5518,0.17318285,0.0,0.036799155,0.036799155,new_dead
3213,1582,0.9959825,0.391451,0.5317308,0.14027977,stable
3214,3225,0.9841706,0.4526296,0.4797349,0.027105302,stable
3215,3269,0.99232274,0.5423957,0.66872245,0.12632674,stable
3216,5788,0.18897414,8.518323e-05,0.13907014,0.13898495,new_dead
3217,5542,0.22038442,0.00013629317,0.06829991,0.06816362,new_dead
3218,2936,0.18012187,5.110994e-05,1.7036646e-05,-3.4073295e-05,new_dead
3219,5276,0.20286126,5.110994e-05,0.014498185,0.014447075,new_dead
3220,4269,0.9990566,0.03449921,0.07429681,0.0397976,stable
3221,472,0.9986753,0.021398026,0.026151251,0.0047532246,stable
3222,904,0.8858874,0.40894765,0.30168492,-0.10726273,drifted
3223,4345,0.97418475,0.5124453,0.48622587,-0.026219398,stable
3224,4758,0.99910456,0.022829106,0.061229706,0.038400598,stable
3225,5031,0.20823926,3.407329e-05,0.009847181,0.009813108,new_dead
3226,4084,0.2775153,0.0001533298,0.023255022,0.023101693,new_dead
3227,4451,0.20041513,0.00010221988,0.10564424,0.10554202,new_dead
3228,2041,0.98787063,0.40978244,0.5054943,0.09571186,stable
3229,472,0.9986387,0.011670102,0.026151251,0.014481149,stable
3230,844,0.22077996,0.0,0.013799683,0.013799683,new_dead
3231,5756,0.27438608,8.518323e-05,0.03901392,0.038928736,new_dead
3232,1990,0.98897177,0.63846534,0.7345691,0.09610373,stable
3233,5802,0.26482195,1.7036646e-05,0.011891578,0.011874542,new_dead
3234,3780,0.99895835,0.0214321,0.05375062,0.032318518,stable
3235,548,0.2966304,5.110994e-05,0.08230404,0.08225293,new_dead
3236,2114,0.98680335,0.5914101,0.6501525,0.058742404,stable
3237,2288,0.96641517,0.025827555,0.018808456,-0.007019099,stable
3238,5942,0.24662077,5.110994e-05,0.11300407,0.11295296,new_dead
3239,5197,0.9931787,0.4412832,0.5998262,0.15854302,stable
3240,4807,0.25336635,1.7036646e-05,0.03427773,0.034260694,new_dead
3241,4981,0.16961846,1.7036646e-05,0.0001533298,0.00013629317,new_dead
3242,107,0.9899508,0.6641566,0.7742985,0.11014187,stable
3243,4184,0.98990667,0.5407431,0.6172718,0.07652867,stable
3244,906,0.23419157,1.7036646e-05,0.17597151,0.17595448,new_dead
3245,1042,0.27298957,0.0001533298,0.19532515,0.19517182,new_dead
3246,3320,0.98288834,0.39731163,0.43307152,0.035759896,stable
3247,3408,0.9565753,0.37988314,0.35926878,-0.020614356,stable
3248,2554,0.344252,6.814658e-05,0.00013629317,6.814658e-05,new_dead
3249,4503,0.9659596,0.028246759,0.027394926,-0.00085183233,stable
3250,4451,0.22346151,0.00010221988,0.10564424,0.10554202,new_dead
3251,4758,0.99919456,0.025094979,0.061229706,0.036134727,stable
3252,2484,0.21062085,3.407329e-05,0.052541018,0.052506946,new_dead
3253,4408,0.94940245,0.23660494,0.2135714,-0.023033544,stable
3254,3896,0.99120235,0.68581015,0.76998824,0.08417809,stable
3255,2805,0.9341942,0.2972043,0.16520436,-0.13199992,stable
3256,4266,0.99905014,0.09811404,0.10020955,0.0020955056,stable
3257,3391,0.9942572,0.45506585,0.62028724,0.1652214,stable
3258,3074,0.9899654,0.6601019,0.72368264,0.06358075,stable
3259,4628,0.9990373,0.034005146,0.052046955,0.018041808,stable
3260,4213,0.9724565,0.03753173,0.03320442,-0.0043273084,stable
3261,472,0.99855816,0.02184098,0.026151251,0.004310271,stable
3262,4805,0.9635096,0.34366322,0.44501424,0.10135102,stable
3263,2621,0.991577,0.6179021,0.75826705,0.14036494,stable
3264,83,0.9916673,0.71606725,0.81263095,0.0965637,stable
3265,2725,0.99894613,0.024175001,0.03930354,0.01512854,stable
3266,3512,0.9869444,0.49498272,0.52265024,0.027667522,stable
3267,1404,0.9834477,0.7239552,0.8491405,0.12518531,stable
3268,2554,0.98491883,0.00011925652,0.00013629317,1.7036647e-05,stable
3269,1905,0.9912737,0.6504251,0.7737022,0.12327713,stable
3270,946,0.27771088,0.0,0.048724808,0.048724808,new_dead
3271,1549,0.99881536,0.07504643,0.05221732,-0.022829108,stable
3272,4462,0.9923194,0.7303951,0.8064467,0.07605159,stable
3273,2224,0.9864032,0.72010493,0.8077585,0.08765358,stable
3274,3797,0.9871917,0.70029134,0.7284529,0.028161585,stable
3275,692,0.98536366,0.43571222,0.52885157,0.09313935,stable
3276,1454,0.9885985,0.7206842,0.793584,0.07289982,stable
3277,5312,0.9843099,0.6743786,0.75595003,0.08157146,stable
3278,3432,0.14665905,5.110994e-05,6.814658e-05,1.7036644e-05,new_dead
3279,4215,0.9706944,0.013680426,0.007887967,-0.0057924595,stable
3280,2955,0.18216594,1.7036646e-05,3.407329e-05,1.7036646e-05,new_dead
3281,1744,0.93613935,0.4209755,0.50121814,0.080242634,stable
3282,1883,0.99870247,0.07867523,0.0641089,-0.014566332,stable
3283,5506,0.99915236,0.0341244,0.044022694,0.009898294,stable
3284,2728,0.18086852,0.0,0.020154351,0.020154351,new_dead
3285,799,0.21361879,0.0,6.814658e-05,6.814658e-05,new_dead
3286,4184,0.99009407,0.528136,0.6172718,0.089135766,stable
3287,5119,0.99210876,0.6542924,0.8079118,0.15361941,stable
3288,2409,0.97123826,0.37170553,0.39415982,0.022454292,stable
3289,3499,0.9945208,0.1896349,0.26376134,0.07412644,stable
3290,2541,0.98622036,0.46818405,0.5400276,0.071843565,stable
3291,906,0.16972712,0.0,0.17597151,0.17597151,new_dead
3292,5689,0.9770745,0.37434623,0.3759647,0.0016184747,stable
3293,2829,0.2244131,6.814658e-05,0.12164165,0.12157351,new_dead
3294,1564,0.19515055,0.00011925652,0.014498185,0.014378929,new_dead
3295,1651,0.16884378,0.00017036646,0.022488372,0.022318006,new_dead
3296,5414,0.21247548,0.0,0.0543469,0.0543469,new_dead
3297,2418,0.23839015,0.0,6.814658e-05,6.814658e-05,new_dead
3298,548,0.17946741,6.814658e-05,0.08230404,0.082235895,new_dead
3299,4254,0.99851185,0.009353119,0.01945585,0.010102731,stable
3300,3202,0.20562491,0.00010221988,0.020495085,0.020392865,new_dead
3301,4761,0.94157976,0.104298346,0.18489872,0.08060037,stable
3302,1883,0.9989104,0.05354618,0.0641089,0.010562722,stable
3303,5437,0.9959525,0.3488083,0.4198511,0.071042806,stable
3304,5453,0.17111349,1.7036646e-05,0.023340205,0.023323169,new_dead
3305,3234,0.94316614,0.20600712,0.23246503,0.026457906,stable
3306,1926,0.19793656,3.407329e-05,0.11697361,0.11693954,new_dead
3307,1152,0.15638894,0.0,0.0,0.0,new_dead
3308,2555,0.14695013,3.407329e-05,5.110994e-05,1.7036647e-05,new_dead
3309,6061,0.2558505,6.814658e-05,0.05678314,0.056714993,new_dead
3310,4089,0.21653196,5.110994e-05,0.008364993,0.008313883,new_dead
3311,1967,0.9848864,0.007513161,0.007019098,-0.0004940629,stable
3312,566,0.97041094,0.5944597,0.5599945,-0.034465194,stable
3313,2856,0.95669675,0.40203077,0.44576383,0.04373306,stable
3314,5802,0.21981376,1.7036646e-05,0.011891578,0.011874542,new_dead
3315,4503,0.2801391,3.407329e-05,0.027394926,0.027360853,new_dead
3316,5022,0.15098792,0.0,0.027054194,0.027054194,new_dead
3317,472,0.99856836,0.013748573,0.026151251,0.012402678,stable
3318,46,0.9885332,0.6576145,0.7237678,0.06615329,stable
3319,162,0.18506518,0.00010221988,0.0440738,0.043971583,new_dead
3320,4269,0.9991035,0.04007019,0.07429681,0.03422662,stable
3321,4451,0.26628956,0.0001874031,0.10564424,0.10545684,new_dead
3322,5506,0.99916923,0.02955858,0.044022694,0.014464114,stable
3323,4665,0.15738466,0.0,0.012896741,0.012896741,new_dead
3324,2920,0.20349506,1.7036646e-05,0.012998961,0.012981924,new_dead
3325,1148,0.99878037,0.031756308,0.03281258,0.0010562725,stable
3326,5012,0.998269,0.043647885,0.038792443,-0.004855443,stable
3327,3718,0.1267794,3.407329e-05,0.0,-3.407329e-05,new_dead
3328,732,0.19748062,0.0,0.003901392,0.003901392,new_dead
3329,2450,0.99570405,0.5698758,0.6776837,0.107807934,stable
